schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail,,,,,
12/2/2018,2018,13,FALSE,HOU,29,13,CLE,HOU,-5,47.5,NRG,Stadium,FALSE,72,0,DOME,,,,,
12/2/2018,2018,13,FALSE,JAX,6,0,IND,IND,-4,45.5,TIAA,Bank,Field,FALSE,78,13,Rain,,,,
12/2/2018,2018,13,FALSE,MIA,21,17,BUF,MIA,-3.5,40,Hard,Rock,Stadium,FALSE,86,15,,,,,
12/2/2018,2018,13,FALSE,NE,24,10,MIN,NE,-6,49.5,Gillette,Stadium,FALSE,53,6,,,,,,
12/2/2018,2018,13,FALSE,NYG,30,27,CHI,CHI,-4,44,MetLife,Stadium,FALSE,52,3,Fog,,,,,
12/2/2018,2018,13,FALSE,LVR,33,40,KC,KC,-14,53.5,LVRland,Coliseum,FALSE,57,6,,,,,,
12/2/2018,2018,13,FALSE,PIT,30,33,LAC,PIT,-3,52.5,Heinz,Field,FALSE,57,8,,,,,,
12/2/2018,2018,13,FALSE,SEA,43,16,SF,SEA,-10,45.5,CenturyLink,Field,FALSE,45,2,,,,,,
12/2/2018,2018,13,FALSE,TB,24,17,CAR,CAR,-3.5,52,Raymond,James,Stadium,FALSE,81,15,,,,,
12/2/2018,2018,13,FALSE,TEN,26,22,NYJ,TEN,-10.5,40.5,Nissan,Stadium,FALSE,70,13,,,,,,
12/3/2018,2018,13,FALSE,PHI,28,13,WAS,PHI,-5.5,45,Lincoln,Financial,Field,FALSE,36,15,,,,,
12/6/2018,2018,14,FALSE,TEN,30,9,JAX,TEN,-5.5,37.5,Nissan,Stadium,FALSE,44,5,,,,,,
12/9/2018,2018,14,FALSE,ARI,3,17,DET,DET,-2.5,40.5,University,of,Phoenix,Stadium,FALSE,72,0,DOME,,,
12/9/2018,2018,14,FALSE,BUF,23,27,NYJ,BUF,-4.5,37,New,Era,Field,FALSE,31,12,,,,,
12/9/2018,2018,14,FALSE,CHI,15,6,LAR,LAR,-3,51,Soldier,Field,FALSE,29,4,,,,,,
12/9/2018,2018,14,FALSE,CLE,26,20,CAR,CAR,-1,47.5,FirstEnergy,Stadium,FALSE,28,4,,,,,,
12/9/2018,2018,14,FALSE,DAL,29,23,PHI,DAL,-3.5,45.5,AT&T,Stadium,FALSE,72,0,DOME,,,,,
12/9/2018,2018,14,FALSE,GB,34,20,ATL,GB,-4,50.5,Lambeau,Field,FALSE,25,10,,,,,,
12/9/2018,2018,14,FALSE,HOU,21,24,IND,HOU,-4,49,NRG,Stadium,FALSE,72,0,DOME,,,,,
12/9/2018,2018,14,FALSE,KC,27,24,BAL,KC,-6.5,48.5,Arrowhead,Stadium,FALSE,27,0,,,,,,
12/9/2018,2018,14,FALSE,LAC,26,21,CIN,LAC,-17,48.5,StubHub,Center,FALSE,70,1,,,,,,
12/9/2018,2018,14,FALSE,MIA,34,33,NE,NE,-9.5,49.5,Hard,Rock,Stadium,FALSE,82,13,,,,,
12/9/2018,2018,14,FALSE,LVR,24,21,PIT,PIT,-10.5,51,LVRland,Coliseum,FALSE,55,8,,,,,,
12/9/2018,2018,14,FALSE,SF,20,14,DEN,DEN,-3,45.5,Levi's,Stadium,FALSE,54,3,,,,,,
12/9/2018,2018,14,FALSE,TB,14,28,NO,NO,-10,54,Raymond,James,Stadium,FALSE,71,7,Rain,,,,
12/9/2018,2018,14,FALSE,WAS,16,40,NYG,NYG,-3,40.5,FedEx,Field,FALSE,33,6,,,,,,
12/10/2018,2018,14,FALSE,SEA,21,7,MIN,SEA,-3,45.5,CenturyLink,Field,FALSE,48,9,,,,,,
12/13/2018,2018,15,FALSE,KC,28,29,LAC,KC,-3.5,54,Arrowhead,Stadium,FALSE,39,5,Rain,,,,,
12/15/2018,2018,15,FALSE,DEN,16,17,CLE,DEN,-1,47,Sports,Authority,Field,at,Mile,High,FALSE,46,0,,
12/15/2018,2018,15,FALSE,NYJ,22,29,HOU,HOU,-7,44,MetLife,Stadium,FALSE,51,8,Rain,,,,,
12/16/2018,2018,15,FALSE,ATL,40,14,ARI,ATL,-10,43.5,Mercedes-Benz,Stadium,FALSE,72,0,DOME,,,,,
12/16/2018,2018,15,FALSE,BAL,20,12,TB,BAL,-8.5,45,M&T,Bank,Stadium,FALSE,43,10,Rain,,,,
12/16/2018,2018,15,FALSE,BUF,14,13,DET,BUF,-2.5,40,New,Era,Field,FALSE,39,7,Rain,,,,
12/16/2018,2018,15,FALSE,CHI,24,17,GB,CHI,-5.5,46.5,Soldier,Field,FALSE,45,10,,,,,,
12/16/2018,2018,15,FALSE,CIN,30,16,LVR,CIN,-3,46,Paul,Brown,Stadium,FALSE,43,2,,,,,
12/16/2018,2018,15,FALSE,IND,23,0,DAL,IND,-3,46.5,Lucas,Oil,Stadium,FALSE,72,0,DOME,,,,
12/16/2018,2018,15,FALSE,JAX,13,16,WAS,JAX,-7.5,36.5,TIAA,Bank,Field,FALSE,64,12,,,,,
12/16/2018,2018,15,FALSE,LAR,23,30,PHI,LAR,-13.5,52.5,Los,Angeles,Memorial,Coliseum,FALSE,60,5,,,,
12/16/2018,2018,15,FALSE,MIN,41,17,MIA,MIN,-7.5,45,U.S.,Bank,Stadium,FALSE,72,0,DOME,,,,
12/16/2018,2018,15,FALSE,NYG,0,17,TEN,TEN,-2.5,42,MetLife,Stadium,FALSE,40,6,Rain,,,,,
12/16/2018,2018,15,FALSE,PIT,17,10,NE,NE,-2.5,56,Heinz,Field,FALSE,42,5,,,,,,
12/16/2018,2018,15,FALSE,SF,26,23,SEA,SEA,-3.5,44,Levi's,Stadium,FALSE,61,11,,,,,,
12/17/2018,2018,15,FALSE,CAR,9,12,NO,NO,-6,50.5,Bank,of,America,Stadium,FALSE,48,3,,,,
12/22/2018,2018,16,FALSE,LAC,10,22,BAL,LAC,-4,42.5,StubHub,Center,FALSE,60,5,,,,,,
12/22/2018,2018,16,FALSE,TEN,25,16,WAS,TEN,-11.5,37.5,Nissan,Stadium,FALSE,51,9,,,,,,
12/23/2018,2018,16,FALSE,ARI,9,31,LAR,LAR,-14.5,43,University,of,Phoenix,Stadium,FALSE,72,0,DOME,,,
12/23/2018,2018,16,FALSE,CAR,10,24,ATL,ATL,-3,46,Bank,of,America,Stadium,FALSE,52,7,,,,
12/23/2018,2018,16,FALSE,CLE,26,18,CIN,CLE,-10,44,FirstEnergy,Stadium,FALSE,37,9,,,,,,
12/23/2018,2018,16,FALSE,DAL,27,20,TB,DAL,-7.5,48,AT&T,Stadium,FALSE,72,0,DOME,,,,,
12/23/2018,2018,16,FALSE,DET,9,27,MIN,MIN,-6.5,42.5,Ford,Field,FALSE,72,0,DOME,,,,,
12/23/2018,2018,16,FALSE,IND,28,27,NYG,IND,-10,48.5,Lucas,Oil,Stadium,FALSE,72,0,DOME,,,,
12/23/2018,2018,16,FALSE,MIA,7,17,JAX,MIA,-3,39.5,Hard,Rock,Stadium,FALSE,73,9,,,,,
12/23/2018,2018,16,FALSE,NE,24,12,BUF,NE,-13.5,45,Gillette,Stadium,FALSE,40,12,,,,,,
12/23/2018,2018,16,FALSE,NO,31,28,PIT,NO,-6.5,53,Mercedes-Benz,Superdome,FALSE,72,0,DOME,,,,,
12/23/2018,2018,16,FALSE,NYJ,38,44,GB,GB,-3,47.5,MetLife,Stadium,FALSE,43,8,,,,,,
12/23/2018,2018,16,FALSE,PHI,32,30,HOU,PHI,-1,46.5,Lincoln,Financial,Field,FALSE,44,5,,,,,
12/23/2018,2018,16,FALSE,SF,9,14,CHI,CHI,-4,44,Levi's,Stadium,FALSE,50,5,,,,,,
12/23/2018,2018,16,FALSE,SEA,38,31,KC,KC,-1,54.5,CenturyLink,Field,FALSE,43,8,,,,,,
12/24/2018,2018,16,FALSE,LVR,27,14,DEN,DEN,-2.5,42.5,LVRland,Coliseum,FALSE,58,14,Rain,,,,,
12/30/2018,2018,17,FALSE,BAL,26,24,CLE,BAL,-7,41,M&T,Bank,Stadium,FALSE,48,2,,,,,
12/30/2018,2018,17,FALSE,BUF,42,17,MIA,BUF,-5.5,39.5,New,Era,Field,FALSE,33,9,,,,,
12/30/2018,2018,17,FALSE,DEN,9,23,LAC,LAC,-7,43.5,Sports,Authority,Field,at,Mile,High,FALSE,51,6,,
12/30/2018,2018,17,FALSE,GB,0,31,DET,GB,-7.5,44.5,Lambeau,Field,FALSE,26,15,,,,,,
12/30/2018,2018,17,FALSE,HOU,20,3,JAX,HOU,-7,39.5,NRG,Stadium,FALSE,72,0,DOME,,,,,
12/30/2018,2018,17,FALSE,KC,35,3,LVR,KC,-14.5,52.5,Arrowhead,Stadium,FALSE,45,15,,,,,,
12/30/2018,2018,17,FALSE,LAR,48,32,SF,LAR,-10.5,49.5,Los,Angeles,Memorial,Coliseum,FALSE,65,3,,,,
12/30/2018,2018,17,FALSE,MIN,10,24,CHI,MIN,-6,40.5,U.S.,Bank,Stadium,FALSE,72,0,DOME,,,,
12/30/2018,2018,17,FALSE,NE,38,3,NYJ,NE,-14.5,46.5,Gillette,Stadium,FALSE,33,2,,,,,,
12/30/2018,2018,17,FALSE,NO,14,33,CAR,NO,-8,42,Mercedes-Benz,Superdome,FALSE,72,0,DOME,,,,,
12/30/2018,2018,17,FALSE,NYG,35,36,DAL,NYG,-7.5,38.5,MetLife,Stadium,FALSE,37,2,,,,,,
12/30/2018,2018,17,FALSE,PIT,16,13,CIN,PIT,-14,45,Heinz,Field,FALSE,42,9,,,,,,
12/30/2018,2018,17,FALSE,SEA,27,24,ARI,SEA,-14,39.5,CenturyLink,Field,FALSE,45,5,,,,,,
12/30/2018,2018,17,FALSE,TB,32,34,ATL,ATL,-2.5,51.5,Raymond,James,Stadium,FALSE,80,5,,,,,
12/30/2018,2018,17,FALSE,TEN,17,33,IND,IND,-5.5,42.5,Nissan,Stadium,FALSE,53,4,,,,,,
12/30/2018,2018,17,FALSE,WAS,0,24,PHI,PHI,-6,42.5,FedEx,Field,FALSE,46,3,,,,,,
1/5/2019,2018,Wildcard,TRUE,DAL,24,22,SEA,DAL,-2.5,43,AT&T,Stadium,FALSE,72,0,DOME,,,,,
1/5/2019,2018,Wildcard,TRUE,HOU,7,21,IND,HOU,-2,48.5,NRG,Stadium,FALSE,72,0,DOME,,,,,
1/6/2019,2018,Wildcard,TRUE,BAL,17,23,LAC,BAL,-3,43,M&T,Bank,Stadium,FALSE,52,12,,,,,
1/6/2019,2018,Wildcard,TRUE,CHI,15,16,PHI,CHI,-6.5,41.5,Soldier,Field,FALSE,39,12,,,,,,
1/12/2019,2018,Division,TRUE,KC,31,13,IND,KC,-4,54,Arrowhead,Stadium,FALSE,32,13,,,,,,
1/12/2019,2018,Division,TRUE,LAR,30,22,DAL,LAR,-7.5,48,Los,Angeles,Memorial,Coliseum,FALSE,57,1,,,,
1/13/2019,2018,Division,TRUE,NE,41,28,LAC,NE,-3.5,47.5,Gillette,Stadium,FALSE,26,3,,,,,,
1/13/2019,2018,Division,TRUE,NO,20,14,PHI,NO,-8.5,52,Mercedes-Benz,Superdome,FALSE,72,0,DOME,,,,,
1/20/2019,2018,Conference,TRUE,KC,31,37,NE,KC,-3,56,Arrowhead,Stadium,FALSE,19,14,,,,,,
1/20/2019,2018,Conference,TRUE,NO,23,26,LAR,NO,-3,55.5,Mercedes-Benz,Superdome,FALSE,72,0,DOME,,,,,
2/3/2019,2018,Superbowl,TRUE,LAR,3,13,NE,NE,-2,55.5,Mercedes-Benz,Stadium,TRUE,72,0,DOME,,,,,
9/5/2019,2019,1,FALSE,CHI,3,10,GB,CHI,-3,46.5,Soldier,Field,FALSE,,,,,,,,
9/8/2019,2019,1,FALSE,ARI,27,27,DET,DET,-3,45.5,University,of,Phoenix,Stadium,FALSE,72,0,DOME,,,
9/8/2019,2019,1,FALSE,CAR,27,30,LAR,LAR,-2,49.5,Bank,of,America,Stadium,FALSE,,,,,,
9/8/2019,2019,1,FALSE,CLE,13,43,TEN,CLE,-5.5,44,FirstEnergy,Stadium,FALSE,,,,,,,,
9/8/2019,2019,1,FALSE,DAL,35,17,NYG,DAL,-7,44,AT&T,Stadium,FALSE,72,0,DOME,,,,,
9/8/2019,2019,1,FALSE,JAX,26,40,KC,KC,-3.5,49,TIAA,Bank,Field,FALSE,,,,,,,
9/8/2019,2019,1,FALSE,LAC,30,24,IND,LAC,-6,44.5,StubHub,Center,FALSE,,,,,,,,
9/8/2019,2019,1,FALSE,MIA,10,59,BAL,BAL,-7,40.5,Hard,Rock,Stadium,FALSE,,,,,,,
9/8/2019,2019,1,FALSE,MIN,28,12,ATL,MIN,-3.5,47,U.S.,Bank,Stadium,FALSE,72,0,DOME,,,,
9/8/2019,2019,1,FALSE,NE,33,3,PIT,NE,-5.5,49,Gillette,Stadium,FALSE,,,,,,,,
9/8/2019,2019,1,FALSE,NYJ,16,17,BUF,NYJ,-2.5,41,MetLife,Stadium,FALSE,,,,,,,,
9/8/2019,2019,1,FALSE,PHI,32,27,WAS,PHI,-10,44.5,Lincoln,Financial,Field,FALSE,,,,,,,
9/8/2019,2019,1,FALSE,SEA,21,20,CIN,SEA,-9,44,CenturyLink,Field,FALSE,,,,,,,,
9/8/2019,2019,1,FALSE,TB,17,31,SF,TB,-1,51,Raymond,James,Stadium,FALSE,,,,,,,
9/9/2019,2019,1,FALSE,NO,30,28,HOU,NO,-6.5,51.5,Mercedes-Benz,Superdome,FALSE,72,0,DOME,,,,,
9/9/2019,2019,1,FALSE,LVR,24,16,DEN,DEN,-3,42.5,LVRland,Coliseum,FALSE,,,,,,,,
9/12/2019,2019,2,FALSE,CAR,14,20,TB,CAR,-6.5,48,Bank,of,America,Stadium,FALSE,,,,,,
9/15/2019,2019,2,FALSE,ATL,24,20,PHI,PHI,-1,53,Mercedes-Benz,Stadium,FALSE,72,0,DOME,,,,,
9/15/2019,2019,2,FALSE,BAL,23,17,ARI,BAL,-13,45.5,M&T,Bank,Stadium,FALSE,,,,,,,
9/15/2019,2019,2,FALSE,CIN,17,41,SF,CIN,-1,46,Paul,Brown,Stadium,FALSE,,,,,,,
9/15/2019,2019,2,FALSE,DEN,14,16,CHI,CHI,-3,40.5,Sports,Authority,Field,at,Mile,High,FALSE,,,,
9/15/2019,2019,2,FALSE,DET,13,10,LAC,LAC,-1,46.5,Ford,Field,FALSE,72,0,DOME,,,,,
9/15/2019,2019,2,FALSE,GB,21,16,MIN,GB,-3,43,Lambeau,Field,FALSE,,,,,,,,
9/15/2019,2019,2,FALSE,HOU,13,12,JAX,HOU,-7,43,NRG,Stadium,FALSE,72,0,DOME,,,,,
9/15/2019,2019,2,FALSE,LAR,27,9,NO,LAR,-2,52,Los,Angeles,Memorial,Coliseum,FALSE,,,,,,
9/15/2019,2019,2,FALSE,MIA,0,43,NE,NE,-18,48.5,Hard,Rock,Stadium,FALSE,,,,,,,
9/15/2019,2019,2,FALSE,NYG,14,28,BUF,BUF,-1,44.5,MetLife,Stadium,FALSE,,,,,,,,
9/15/2019,2019,2,FALSE,LVR,10,28,KC,KC,-7,53,LVRland,Coliseum,FALSE,,,,,,,,
9/15/2019,2019,2,FALSE,PIT,26,28,SEA,PIT,-4,47,Heinz,Field,FALSE,,,,,,,,
9/15/2019,2019,2,FALSE,TEN,17,19,IND,TEN,-3.5,43.5,Nissan,Stadium,FALSE,,,,,,,,
9/15/2019,2019,2,FALSE,WAS,21,31,DAL,DAL,-6,46,FedEx,Field,FALSE,,,,,,,,
9/16/2019,2019,2,FALSE,NYJ,3,23,CLE,CLE,-6.5,45,MetLife,Stadium,FALSE,,,,,,,,
9/19/2019,2019,3,FALSE,JAX,20,7,TEN,TEN,-2,38,TIAA,Bank,Field,FALSE,,,,,,,
9/22/2019,2019,3,FALSE,ARI,20,38,CAR,ARI,-2.5,45.5,University,of,Phoenix,Stadium,FALSE,72,0,DOME,,,
9/22/2019,2019,3,FALSE,BUF,21,17,CIN,BUF,-6,43.5,New,Era,Field,FALSE,,,,,,,
9/22/2019,2019,3,FALSE,CLE,13,20,LAR,LAR,-4,48,FirstEnergy,Stadium,FALSE,,,,,,,,
9/22/2019,2019,3,FALSE,DAL,31,6,MIA,DAL,-21.5,46.5,AT&T,Stadium,FALSE,72,0,DOME,,,,,
9/22/2019,2019,3,FALSE,GB,27,16,DEN,GB,-7,41.5,Lambeau,Field,FALSE,,,,,,,,
9/22/2019,2019,3,FALSE,IND,27,24,ATL,IND,-1.5,48,Lucas,Oil,Stadium,FALSE,72,0,DOME,,,,
9/22/2019,2019,3,FALSE,KC,33,28,BAL,KC,-5,52,Arrowhead,Stadium,FALSE,,,,,,,,
9/22/2019,2019,3,FALSE,LAC,20,27,HOU,LAC,-3,49,StubHub,Center,FALSE,,,,,,,,
9/22/2019,2019,3,FALSE,MIN,34,14,LVR,MIN,-9,43.5,U.S.,Bank,Stadium,FALSE,72,0,DOME,,,,
9/22/2019,2019,3,FALSE,NE,30,14,NYJ,NE,-21,43,Gillette,Stadium,FALSE,,,,,,,,
9/22/2019,2019,3,FALSE,PHI,24,27,DET,PHI,-4,45,Lincoln,Financial,Field,FALSE,,,,,,,
9/22/2019,2019,3,FALSE,SF,24,20,PIT,SF,-6,44.5,Levi's,Stadium,FALSE,,,,,,,,
9/22/2019,2019,3,FALSE,SEA,27,33,NO,SEA,-5,44,CenturyLink,Field,FALSE,,,,,,,,
9/22/2019,2019,3,FALSE,TB,31,32,NYG,TB,-5,48,Raymond,James,Stadium,FALSE,,,,,,,
9/23/2019,2019,3,FALSE,WAS,15,31,CHI,CHI,-5,41,FedEx,Field,FALSE,,,,,,,,
9/26/2019,2019,4,FALSE,GB,27,34,PHI,GB,-3.5,46.5,Lambeau,Field,FALSE,,,,,,,,
9/29/2019,2019,4,FALSE,ARI,10,27,SEA,SEA,-5.5,48.5,University,of,Phoenix,Stadium,FALSE,72,0,DOME,,,
9/29/2019,2019,4,FALSE,ATL,10,24,TEN,ATL,-3.5,46.5,Mercedes-Benz,Stadium,FALSE,72,0,DOME,,,,,
9/29/2019,2019,4,FALSE,BAL,25,40,CLE,BAL,-7,47.5,M&T,Bank,Stadium,FALSE,,,,,,,
9/29/2019,2019,4,FALSE,BUF,10,16,NE,NE,-7,41.5,New,Era,Field,FALSE,,,,,,,
9/29/2019,2019,4,FALSE,CHI,16,6,MIN,CHI,-1,38.5,Soldier,Field,FALSE,,,,,,,,
9/29/2019,2019,4,FALSE,DEN,24,26,JAX,DEN,-2.5,37.5,Sports,Authority,Field,at,Mile,High,FALSE,,,,
9/29/2019,2019,4,FALSE,DET,30,34,KC,KC,-7,54.5,Ford,Field,FALSE,72,0,DOME,,,,,
9/29/2019,2019,4,FALSE,HOU,10,16,CAR,HOU,-5,47.5,NRG,Stadium,FALSE,72,0,DOME,,,,,
9/29/2019,2019,4,FALSE,IND,24,31,LVR,IND,-6,46.5,Lucas,Oil,Stadium,FALSE,72,0,DOME,,,,
9/29/2019,2019,4,FALSE,LAR,40,55,TB,LAR,-9,48.5,Los,Angeles,Memorial,Coliseum,FALSE,,,,,,
9/29/2019,2019,4,FALSE,MIA,10,30,LAC,LAC,-15,43.5,Hard,Rock,Stadium,FALSE,,,,,,,
9/29/2019,2019,4,FALSE,NO,12,10,DAL,DAL,-2.5,47,Mercedes-Benz,Superdome,FALSE,72,0,DOME,,,,,
9/29/2019,2019,4,FALSE,NYG,24,3,WAS,NYG,-3,48,MetLife,Stadium,FALSE,,,,,,,,
9/30/2019,2019,4,FALSE,PIT,27,3,CIN,PIT,-3.5,45,Heinz,Field,FALSE,,,,,,,,
10/3/2019,2019,5,FALSE,SEA,30,29,LAR,SEA,-1.5,48.5,CenturyLink,Field,FALSE,,,,,,,,
10/6/2019,2019,5,FALSE,CAR,34,27,JAX,CAR,-3,40.5,Bank,of,America,Stadium,FALSE,,,,,,
10/6/2019,2019,5,FALSE,CIN,23,26,ARI,CIN,-3,46.5,Paul,Brown,Stadium,FALSE,,,,,,,
10/6/2019,2019,5,FALSE,DAL,24,34,GB,DAL,-3,46.5,AT&T,Stadium,FALSE,72,0,DOME,,,,,
10/6/2019,2019,5,FALSE,HOU,53,32,ATL,HOU,-4,49,NRG,Stadium,FALSE,72,0,DOME,,,,,
10/6/2019,2019,5,FALSE,KC,13,19,IND,KC,-10.5,55.5,Arrowhead,Stadium,FALSE,,,,,,,,
10/6/2019,2019,5,FALSE,LAC,13,20,DEN,LAC,-4.5,45.5,StubHub,Center,FALSE,,,,,,,,
10/6/2019,2019,5,FALSE,NO,31,24,TB,NO,-3,46.5,Mercedes-Benz,Superdome,FALSE,72,0,DOME,,,,,
10/6/2019,2019,5,FALSE,NYG,10,28,MIN,MIN,-5.5,43.5,MetLife,Stadium,FALSE,,,,,,,,
10/6/2019,2019,5,FALSE,LVR,24,21,CHI,CHI,-6.5,39.5,Tottenham,Hotspur,Stadium,TRUE,,,,,,,
10/6/2019,2019,5,FALSE,PHI,31,6,NYJ,PHI,-14,43,Lincoln,Financial,Field,FALSE,,,,,,,
10/6/2019,2019,5,FALSE,PIT,23,26,BAL,BAL,-3,44,Heinz,Field,FALSE,,,,,,,,
10/6/2019,2019,5,FALSE,TEN,7,14,BUF,TEN,-3,39.5,Nissan,Stadium,FALSE,,,,,,,,
10/6/2019,2019,5,FALSE,WAS,7,33,NE,NE,-16.5,41.5,FedEx,Field,FALSE,,,,,,,,
10/7/2019,2019,5,FALSE,SF,31,3,CLE,SF,-4.5,48,Levi's,Stadium,FALSE,,,,,,,,
10/10/2019,2019,6,FALSE,NE,35,14,NYG,NE,-16.5,43,Gillette,Stadium,FALSE,,,,,,,,
10/13/2019,2019,6,FALSE,ARI,34,33,ATL,ATL,-3,52,University,of,Phoenix,Stadium,FALSE,72,0,DOME,,,
10/13/2019,2019,6,FALSE,BAL,23,17,CIN,BAL,-10.5,46.5,M&T,Bank,Stadium,FALSE,,,,,,,
10/13/2019,2019,6,FALSE,CLE,28,32,SEA,CLE,-1,45.5,FirstEnergy,Stadium,FALSE,,,,,,,,
10/13/2019,2019,6,FALSE,DEN,16,0,TEN,DEN,-1.5,41,Sports,Authority,Field,at,Mile,High,FALSE,,,,
10/13/2019,2019,6,FALSE,JAX,6,13,NO,JAX,-2.5,42.5,TIAA,Bank,Field,FALSE,,,,,,,
10/13/2019,2019,6,FALSE,KC,24,31,HOU,KC,-3.5,54.5,Arrowhead,Stadium,FALSE,,,,,,,,
10/13/2019,2019,6,FALSE,LAC,17,24,PIT,LAC,-6,42.5,StubHub,Center,FALSE,,,,,,,,
10/13/2019,2019,6,FALSE,LAR,7,20,SF,LAR,-3,50,Los,Angeles,Memorial,Coliseum,FALSE,,,,,,
10/13/2019,2019,6,FALSE,MIA,16,17,WAS,WAS,-5.5,42.5,Hard,Rock,Stadium,FALSE,,,,,,,
10/13/2019,2019,6,FALSE,MIN,38,20,PHI,MIN,-3.5,44.5,U.S.,Bank,Stadium,FALSE,72,0,DOME,,,,
10/13/2019,2019,6,FALSE,NYJ,24,22,DAL,DAL,-7,43.5,MetLife,Stadium,FALSE,,,,,,,,
10/13/2019,2019,6,FALSE,TB,26,37,CAR,CAR,-2,47.5,Tottenham,Hotspur,Stadium,TRUE,,,,,,,
10/14/2019,2019,6,FALSE,GB,23,22,DET,GB,-3.5,47,Lambeau,Field,FALSE,,,,,,,,
10/17/2019,2019,7,FALSE,DEN,6,30,KC,KC,-3,49.5,Sports,Authority,Field,at,Mile,High,FALSE,,,,
10/20/2019,2019,7,FALSE,ATL,10,37,LAR,LAR,-3,54.5,Mercedes-Benz,Stadium,FALSE,72,0,DOME,,,,,
10/20/2019,2019,7,FALSE,BUF,31,21,MIA,BUF,-17,42.5,New,Era,Field,FALSE,,,,,,,
10/20/2019,2019,7,FALSE,CHI,25,36,NO,CHI,-4,37,Soldier,Field,FALSE,,,,,,,,
10/20/2019,2019,7,FALSE,CIN,17,27,JAX,JAX,-4,44,Paul,Brown,Stadium,FALSE,,,,,,,
10/20/2019,2019,7,FALSE,DAL,37,10,PHI,DAL,-3,50,AT&T,Stadium,FALSE,72,0,DOME,,,,,
10/20/2019,2019,7,FALSE,DET,30,42,MIN,MIN,-2.5,43.5,Ford,Field,FALSE,72,0,DOME,,,,,
10/20/2019,2019,7,FALSE,GB,42,24,LVR,GB,-5.5,47.5,Lambeau,Field,FALSE,,,,,,,,
10/20/2019,2019,7,FALSE,IND,30,23,HOU,IND,-1,46.5,Lucas,Oil,Stadium,FALSE,72,0,DOME,,,,
10/20/2019,2019,7,FALSE,NYG,21,27,ARI,NYG,-3.5,50,MetLife,Stadium,FALSE,,,,,,,,
10/20/2019,2019,7,FALSE,SEA,16,30,BAL,SEA,-3,48.5,CenturyLink,Field,FALSE,,,,,,,,
10/20/2019,2019,7,FALSE,TEN,23,20,LAC,TEN,-2.5,42.5,Nissan,Stadium,FALSE,,,,,,,,
10/20/2019,2019,7,FALSE,WAS,0,9,SF,SF,-10,39,FedEx,Field,FALSE,,,,,,,,
10/21/2019,2019,7,FALSE,NYJ,0,33,NE,NE,-10,43,MetLife,Stadium,FALSE,,,,,,,,
10/24/2019,2019,8,FALSE,MIN,19,9,WAS,MIN,-16.5,42,U.S.,Bank,Stadium,FALSE,72,0,DOME,,,,
10/27/2019,2019,8,FALSE,ATL,20,27,SEA,SEA,-7.5,48.5,Mercedes-Benz,Stadium,FALSE,72,0,DOME,,,,,
10/27/2019,2019,8,FALSE,BUF,13,31,PHI,BUF,-1,39.5,New,Era,Field,FALSE,,,,,,,
10/27/2019,2019,8,FALSE,CHI,16,17,LAC,CHI,-3.5,41,Soldier,Field,FALSE,,,,,,,,
10/27/2019,2019,8,FALSE,DET,31,26,NYG,DET,-6.5,49,Ford,Field,FALSE,72,0,DOME,,,,,
10/27/2019,2019,8,FALSE,HOU,27,24,LVR,HOU,-6,52,NRG,Stadium,FALSE,72,0,DOME,,,,,
10/27/2019,2019,8,FALSE,IND,15,13,DEN,IND,-6,42,Lucas,Oil,Stadium,FALSE,72,0,DOME,,,,
10/27/2019,2019,8,FALSE,JAX,29,15,NYJ,JAX,-6.5,40,TIAA,Bank,Field,FALSE,,,,,,,
10/27/2019,2019,8,FALSE,KC,24,31,GB,GB,-5,47.5,Arrowhead,Stadium,FALSE,,,,,,,,
10/27/2019,2019,8,FALSE,LAR,24,10,CIN,LAR,-12,48.5,Wembley,Stadium,TRUE,,,,,,,,
10/27/2019,2019,8,FALSE,NE,27,13,CLE,NE,-10,43,Gillette,Stadium,FALSE,,,,,,,,
10/27/2019,2019,8,FALSE,NO,31,9,ARI,NO,-12.5,48,Mercedes-Benz,Superdome,FALSE,72,0,DOME,,,,,
10/27/2019,2019,8,FALSE,SF,51,13,CAR,SF,-4,40.5,Levi's,Stadium,FALSE,,,,,,,,
10/27/2019,2019,8,FALSE,TEN,27,23,TB,TEN,-2,45.5,Nissan,Stadium,FALSE,,,,,,,,
10/28/2019,2019,8,FALSE,PIT,27,14,MIA,PIT,-14,44,Heinz,Field,FALSE,,,,,,,,
10/31/2019,2019,9,FALSE,ARI,25,28,SF,SF,-10,43,University,of,Phoenix,Stadium,FALSE,72,0,DOME,,,
11/3/2019,2019,9,FALSE,BAL,37,20,NE,NE,-3,44.5,M&T,Bank,Stadium,FALSE,,,,,,,
11/3/2019,2019,9,FALSE,BUF,24,9,WAS,BUF,-10.5,37,New,Era,Field,FALSE,,,,,,,
11/3/2019,2019,9,FALSE,CAR,30,20,TEN,CAR,-3.5,43,Bank,of,America,Stadium,FALSE,,,,,,
11/3/2019,2019,9,FALSE,DEN,24,19,CLE,CLE,-4,39,Sports,Authority,Field,at,Mile,High,FALSE,,,,
